variant,model,reference,metric,estimate,ci_low,ci_high,valid_replicates
gap_60,source_trained__corrected_strict__harmonized_last_values,corrected_primary_source_raw,auprc,-0.0015205562615733803,-0.02730789778576774,0.024195477838510684,1000
gap_60,source_trained__corrected_strict__harmonized_last_values,corrected_primary_source_raw,brier,-0.3632664728428912,-0.4237147563835905,-0.2702457570990123,1000
gap_60,source_trained__corrected_strict__harmonized_last_values,corrected_primary_source_raw,calibration_intercept,0.13777277204362948,-0.12930488896604708,0.35725481115191,1000
gap_60,source_trained__corrected_strict__harmonized_last_values,corrected_primary_source_raw,calibration_slope,-0.04120704198389078,-0.22214400844280255,0.10017744826742318,1000
gap_60,source_trained__corrected_strict__harmonized_last_values,corrected_primary_source_raw,mean_predicted_risk,-0.43728805562743306,-0.5259697834761838,-0.28401380141996013,1000
gap_60,source_trained__corrected_strict__harmonized_dynamic_vitals,corrected_primary_source_raw,auroc,0.020511440601522102,-0.007975047867512625,0.04708486925558662,1000
gap_60,source_trained__corrected_strict__harmonized_dynamic_vitals,corrected_primary_source_raw,auprc,0.028786915664699486,0.0036173679464062422,0.05170301340114577,1000
gap_60,source_trained__corrected_strict__harmonized_dynamic_vitals,corrected_primary_source_raw,brier,-0.3712534517014423,-0.42992635754443703,-0.2813846334481218,1000
gap_60,source_trained__corrected_strict__harmonized_dynamic_vitals,corrected_primary_source_raw,calibration_intercept,0.2272134520897936,-0.05928941292984695,0.4519587650768404,1000
gap_60,source_trained__corrected_strict__harmonized_dynamic_vitals,corrected_primary_source_raw,calibration_slope,0.09574263412430845,-0.0661735937858554,0.22714292391380397,1000
gap_60,source_trained__corrected_strict__harmonized_dynamic_vitals,corrected_primary_source_raw,mean_predicted_risk,-0.464690297200219,-0.5473312338479244,-0.3215650563054756,1000
