artifact,analysis,model,outcome,field,reported_value,reproduced_value,difference,tolerance,judgement,metric,comparison,threshold
mimic_primary_paired_differences.csv,scope_corrected_primary,,,ci_high,0.031551213368342,0.0379478326107577,0.006396619242415705,1e-08,DIFFERENCE,auprc,laboratory_extended_multiclass_hgb minus dynamic_multiclass_hgb,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,estimate,-0.0031842818428183,0.0091124661246613,0.0122967479674796,1e-08,DIFFERENCE,auroc,laboratory_extended_multiclass_hgb minus dynamic_multiclass_hgb,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,ci_low,-0.0233792737522797,-0.0122881280328373,0.0110911457194424,1e-08,DIFFERENCE,auroc,laboratory_extended_multiclass_hgb minus dynamic_multiclass_hgb,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,ci_high,0.0172486234286144,0.0305777395049991,0.013329116076384703,1e-08,DIFFERENCE,auroc,laboratory_extended_multiclass_hgb minus dynamic_multiclass_hgb,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,estimate,-0.0009227567030059,0.002428573742503,0.0033513304455088998,1e-08,DIFFERENCE,brier_improvement,laboratory_extended_multiclass_hgb minus dynamic_multiclass_hgb,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,ci_low,-0.0058777259971488,-0.0024509671817416,0.0034267588154071995,1e-08,DIFFERENCE,brier_improvement,laboratory_extended_multiclass_hgb minus dynamic_multiclass_hgb,
mimic_primary_paired_differences.csv,scope_corrected_primary,,,ci_high,0.0041210427379823,0.0076700606461803,0.0035490179081979992,1e-08,DIFFERENCE,brier_improvement,laboratory_extended_multiclass_hgb minus dynamic_multiclass_hgb,
mimic_primary_decision_curve.csv,scope_corrected_primary,clinical_multinomial_logistic,,net_benefit,0.3581277213352685,0.3581277213352685,0.0,1e-10,match,,,0.2
mimic_primary_decision_curve.csv,scope_corrected_primary,clinical_multinomial_logistic,,net_benefit,0.2906904416338378,0.2892390628239685,-0.001451378809869286,1e-10,DIFFERENCE,,,0.3
mimic_primary_decision_curve.csv,scope_corrected_primary,clinical_multinomial_logistic,,net_benefit,0.1533623609095307,0.1533623609095307,0.0,1e-10,match,,,0.4
mimic_primary_decision_curve.csv,scope_corrected_primary,clinical_multinomial_logistic,,net_benefit,0.0,0.0,0.0,1e-10,match,,,0.5
mimic_primary_decision_curve.csv,scope_corrected_primary,dynamic_multiclass_hgb,,net_benefit,0.3671988388969521,0.3653846153846153,-0.0018142235123367878,1e-10,DIFFERENCE,,,0.2
mimic_primary_decision_curve.csv,scope_corrected_primary,dynamic_multiclass_hgb,,net_benefit,0.2693344391457599,0.2772133526850507,0.007878913539290822,1e-10,DIFFERENCE,,,0.3
mimic_primary_decision_curve.csv,scope_corrected_primary,dynamic_multiclass_hgb,,net_benefit,0.1533623609095307,0.1373971940009675,-0.0159651669085632,1e-10,DIFFERENCE,,,0.4
mimic_primary_decision_curve.csv,scope_corrected_primary,dynamic_multiclass_hgb,,net_benefit,0.0420899854862119,0.0319303338171262,-0.010159651669085702,1e-10,DIFFERENCE,,,0.5
mimic_primary_decision_curve.csv,scope_corrected_primary,dynamic_multinomial_logistic,,net_benefit,0.3635703918722786,0.3632075471698113,-0.00036284470246727984,1e-10,DIFFERENCE,,,0.2
mimic_primary_decision_curve.csv,scope_corrected_primary,dynamic_multinomial_logistic,,net_benefit,0.2792867509848642,0.2811528094546962,0.0018660584698319549,1e-10,DIFFERENCE,,,0.3
mimic_primary_decision_curve.csv,scope_corrected_primary,dynamic_multinomial_logistic,,net_benefit,0.1562651185292694,0.1557813255926463,-0.0004837929366230953,1e-10,DIFFERENCE,,,0.4
mimic_primary_decision_curve.csv,scope_corrected_primary,dynamic_multinomial_logistic,,net_benefit,0.0435413642960812,0.0449927431059506,0.001451378809869397,1e-10,DIFFERENCE,,,0.5
mimic_primary_decision_curve.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,,net_benefit,0.3610304789550072,0.3661103047895501,0.005079825834542917,1e-10,DIFFERENCE,,,0.2
mimic_primary_decision_curve.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,,net_benefit,0.2631142442463197,0.2809454696247149,0.01783122537839521,1e-10,DIFFERENCE,,,0.3
mimic_primary_decision_curve.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,,net_benefit,0.13933236574746,0.1335268505079825,-0.0058055152394775045,1e-10,DIFFERENCE,,,0.4
mimic_primary_decision_curve.csv,scope_corrected_primary,laboratory_extended_multiclass_hgb,,net_benefit,0.04644412191582,0.0319303338171262,-0.014513788098693803,1e-10,DIFFERENCE,,,0.5
mimic_primary_decision_curve.csv,scope_corrected_primary,treat_all,,net_benefit,0.3305515239477504,0.3305515239477504,0.0,1e-10,match,,,0.2
mimic_primary_decision_curve.csv,scope_corrected_primary,treat_all,,net_benefit,0.2349160273688575,0.2349160273688575,0.0,1e-10,match,,,0.3
mimic_primary_decision_curve.csv,scope_corrected_primary,treat_all,,net_benefit,0.1074020319303338,0.1074020319303338,0.0,1e-10,match,,,0.4
mimic_primary_decision_curve.csv,scope_corrected_primary,treat_all,,net_benefit,-0.0711175616835993,-0.0711175616835993,0.0,1e-10,match,,,0.5
mimic_primary_decision_curve.csv,scope_corrected_primary,treat_none,,net_benefit,0.0,0.0,0.0,1e-10,match,,,0.2
mimic_primary_decision_curve.csv,scope_corrected_primary,treat_none,,net_benefit,0.0,0.0,0.0,1e-10,match,,,0.3
mimic_primary_decision_curve.csv,scope_corrected_primary,treat_none,,net_benefit,0.0,0.0,0.0,1e-10,match,,,0.4
mimic_primary_decision_curve.csv,scope_corrected_primary,treat_none,,net_benefit,0.0,0.0,0.0,1e-10,match,,,0.5
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,death_first,training_n,8522.0,8522.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,death_first,training_subjects,7734.0,7734.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,death_first,test_n,680.0,680.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,death_first,test_subjects,644.0,644.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,death_first,test_events,129.0,129.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,death_first,prevalence,0.1897058823529411,0.1897058823529411,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,death_first,auroc,0.9498445391747212,0.9499008145865868,5.627541186559171e-05,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,death_first,auprc,0.9009618955373137,0.90125974897684,0.00029785343952637433,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,death_first,brier,0.0464448655627896,0.0463923746334231,-5.249092936650268e-05,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,death_first,calibration_intercept,0.3823134838669971,0.3841153444596265,0.0018018605926293785,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,death_first,calibration_slope,1.1021541885924897,1.1019524000329324,-0.00020178855955732544,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,death_first,multiclass_log_loss,0.7584587491944078,0.7581954509710711,-0.0002632982233367054,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,death_first,multiclass_brier,0.4946098304391001,0.494315838228827,-0.0002939922102730974,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,durable_liberation_alive,training_n,8522.0,8522.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,durable_liberation_alive,training_subjects,7734.0,7734.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,durable_liberation_alive,test_n,680.0,680.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,durable_liberation_alive,test_subjects,644.0,644.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,durable_liberation_alive,test_events,231.0,231.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,durable_liberation_alive,prevalence,0.3397058823529412,0.3397058823529412,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,durable_liberation_alive,auroc,0.6615374232300735,0.6616241961453544,8.677291528091935e-05,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,durable_liberation_alive,auprc,0.458355293004299,0.4591528638606192,0.0007975708563202066,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,durable_liberation_alive,brier,0.2167465472709552,0.2167316799318644,-1.486733909078497e-05,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,durable_liberation_alive,calibration_intercept,-0.5402150336029932,-0.5400322331466046,0.00018280045638852105,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,durable_liberation_alive,calibration_slope,0.936160933320884,0.9354245095743456,-0.0007364237465383727,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,durable_liberation_alive,multiclass_log_loss,0.7584587491944078,0.7581954509710711,-0.0002632982233367054,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,durable_liberation_alive,multiclass_brier,0.4946098304391001,0.494315838228827,-0.0002939922102730974,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,restart_first,training_n,8522.0,8522.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,restart_first,training_subjects,7734.0,7734.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,restart_first,test_n,680.0,680.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,restart_first,test_subjects,644.0,644.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,restart_first,test_events,320.0,320.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,restart_first,prevalence,0.4705882352941176,0.4705882352941176,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,restart_first,auroc,0.6491579861111112,0.6505989583333334,0.00144097222222217,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,restart_first,auprc,0.5564372371668408,0.5584393533416987,0.002002116174857904,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,restart_first,brier,0.2314184176053552,0.2311917836635395,-0.00022663394181568486,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,restart_first,calibration_intercept,0.4626108435241696,0.4634734542935854,0.0008626107694157947,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,restart_first,calibration_slope,0.9729460133070388,0.9753915879491828,0.0024455746421440105,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,restart_first,multiclass_log_loss,0.7584587491944078,0.7581954509710711,-0.0002632982233367054,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,clinical_multinomial_logistic,restart_first,multiclass_brier,0.4946098304391001,0.494315838228827,-0.0002939922102730974,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,death_first,training_n,8522.0,8522.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,death_first,training_subjects,7734.0,7734.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,death_first,test_n,680.0,680.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,death_first,test_subjects,644.0,644.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,death_first,test_events,129.0,129.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,death_first,prevalence,0.1897058823529411,0.1897058823529411,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,death_first,auroc,0.9679511529425006,0.96893597265015,0.0009848197076494092,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,death_first,auprc,0.925872763357952,0.9234778584503452,-0.002394904907606743,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,death_first,brier,0.0374153947322308,0.0382678441986422,0.0008524494664114007,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,death_first,calibration_intercept,0.2267718240449454,0.2150957822382345,-0.01167604180671089,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,death_first,calibration_slope,1.0253338733490769,0.9850098141686,-0.04032405918047688,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,death_first,multiclass_log_loss,0.7279740572437227,0.7347267350682358,0.006752677824513165,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,death_first,multiclass_brier,0.4837861714786894,0.488374274950691,0.0045881034720016145,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,durable_liberation_alive,training_n,8522.0,8522.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,durable_liberation_alive,training_subjects,7734.0,7734.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,durable_liberation_alive,test_n,680.0,680.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,durable_liberation_alive,test_subjects,644.0,644.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,durable_liberation_alive,test_events,231.0,231.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,durable_liberation_alive,prevalence,0.3397058823529412,0.3397058823529412,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,durable_liberation_alive,auroc,0.6723551133350687,0.6677368659551287,-0.004618247379939988,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,durable_liberation_alive,auprc,0.4538409008440137,0.4578975251678059,0.004056624323792224,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,durable_liberation_alive,brier,0.2177233639041548,0.220176000693223,0.00245263678906818,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,durable_liberation_alive,calibration_intercept,-0.5307072843100018,-0.5323507814545076,-0.0016434971445058455,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,durable_liberation_alive,calibration_slope,0.7489537818596986,0.696367050991326,-0.05258673086837262,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,durable_liberation_alive,multiclass_log_loss,0.7279740572437227,0.7347267350682358,0.006752677824513165,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,durable_liberation_alive,multiclass_brier,0.4837861714786894,0.488374274950691,0.0045881034720016145,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,restart_first,training_n,8522.0,8522.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,restart_first,training_subjects,7734.0,7734.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,restart_first,test_n,680.0,680.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,restart_first,test_subjects,644.0,644.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,restart_first,test_events,320.0,320.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,restart_first,prevalence,0.4705882352941176,0.4705882352941176,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,restart_first,auroc,0.6767447916666667,0.6740451388888891,-0.002699652777777617,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,restart_first,auprc,0.5927985478675825,0.5961058800908275,0.0033073322232450852,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,restart_first,brier,0.2286474128423037,0.2299304300588257,0.00128301721652202,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,restart_first,calibration_intercept,0.4394176496818734,0.406981982213714,-0.0324356674681594,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,restart_first,calibration_slope,0.8723881006649091,0.7892571537101011,-0.08313094695480805,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,restart_first,multiclass_log_loss,0.7279740572437227,0.7347267350682358,0.006752677824513165,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multiclass_hgb,restart_first,multiclass_brier,0.4837861714786894,0.488374274950691,0.0045881034720016145,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,death_first,training_n,8522.0,8522.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,death_first,training_subjects,7734.0,7734.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,death_first,test_n,680.0,680.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,death_first,test_subjects,644.0,644.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,death_first,test_events,129.0,129.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,death_first,prevalence,0.1897058823529411,0.1897058823529411,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,death_first,auroc,0.959439496897818,0.9594676346037508,2.8137705932795853e-05,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,death_first,auprc,0.915777116386614,0.9157635270761908,-1.3589310423167689e-05,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,death_first,brier,0.0400789873035088,0.0402394482728544,0.00016046096934560494,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,death_first,calibration_intercept,0.1988502347170175,0.2163489734947321,0.0174987387777146,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,death_first,calibration_slope,1.0169931135871988,1.0221281332368206,0.005135019649621819,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,death_first,multiclass_log_loss,0.7339640895557306,0.7343513727216905,0.0003872831659599285,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,death_first,multiclass_brier,0.4795325590119718,0.4795947221704061,6.216315843432518e-05,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,durable_liberation_alive,training_n,8522.0,8522.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,durable_liberation_alive,training_subjects,7734.0,7734.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,durable_liberation_alive,test_n,680.0,680.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,durable_liberation_alive,test_subjects,644.0,644.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,durable_liberation_alive,test_events,231.0,231.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,durable_liberation_alive,prevalence,0.3397058823529412,0.3397058823529412,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,durable_liberation_alive,auroc,0.6936916090590924,0.6940965493304023,0.00040494027130988375,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,durable_liberation_alive,auprc,0.4822115344288653,0.483815035455105,0.0016035010262397398,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,durable_liberation_alive,brier,0.2140464061978396,0.2141216159943382,7.520979649860982e-05,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,durable_liberation_alive,calibration_intercept,-0.5262077615186799,-0.5260709096601828,0.00013685185849710013,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,durable_liberation_alive,calibration_slope,0.7941421706987342,0.7930004461624149,-0.0011417245363192219,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,durable_liberation_alive,multiclass_log_loss,0.7339640895557306,0.7343513727216905,0.0003872831659599285,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,durable_liberation_alive,multiclass_brier,0.4795325590119718,0.4795947221704061,6.216315843432518e-05,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,restart_first,training_n,8522.0,8522.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,restart_first,training_subjects,7734.0,7734.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,restart_first,test_n,680.0,680.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,restart_first,test_subjects,644.0,644.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,restart_first,test_events,320.0,320.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,restart_first,prevalence,0.4705882352941176,0.4705882352941176,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,restart_first,auroc,0.6879947916666667,0.6884722222222222,0.0004774305555554914,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,restart_first,auprc,0.6131747530160864,0.6143521800858631,0.0011774270697767486,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,restart_first,brier,0.2254071655106233,0.2252336579032135,-0.00017350760740977855,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,restart_first,calibration_intercept,0.4565689166520977,0.4556189829221141,-0.0009499337299835875,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,restart_first,calibration_slope,0.9100656479403448,0.9133283440062124,0.0032626960658675985,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,restart_first,multiclass_log_loss,0.7339640895557306,0.7343513727216905,0.0003872831659599285,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,dynamic_multinomial_logistic,restart_first,multiclass_brier,0.4795325590119718,0.4795947221704061,6.216315843432518e-05,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,laboratory_extended_multiclass_hgb,death_first,training_n,8522.0,8522.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,laboratory_extended_multiclass_hgb,death_first,training_subjects,7734.0,7734.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,laboratory_extended_multiclass_hgb,death_first,test_n,680.0,680.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,laboratory_extended_multiclass_hgb,death_first,test_subjects,644.0,644.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,laboratory_extended_multiclass_hgb,death_first,test_events,129.0,129.0,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,laboratory_extended_multiclass_hgb,death_first,prevalence,0.1897058823529411,0.1897058823529411,0.0,1e-10,match,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,laboratory_extended_multiclass_hgb,death_first,auroc,0.976519084399049,0.9745213072778176,-0.001997777121231392,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,laboratory_extended_multiclass_hgb,death_first,auprc,0.9382564509642306,0.9340899222568728,-0.004166528707357786,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,laboratory_extended_multiclass_hgb,death_first,brier,0.0364760296839395,0.0374515962282974,0.0009755665443578962,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,laboratory_extended_multiclass_hgb,death_first,calibration_intercept,0.148917687554282,0.1827466705476233,0.033828982993341306,1e-10,DIFFERENCE,,,
mimic_strict_temporal_results.csv,scope_corrected_strict,laboratory_extended_multiclass_hgb,death_first,calibration_slope,0.985297524116688,0.9999359550202156,0.014638430903527566,1e-10,DIFFERENCE,,,
